ano;trim;geo;cod-ca;ca;cod-prv;prv;viv-num;viv-imp;viv-pm2;gar-num;gar-imp;gar-pm2;tras-num;tras-imp;tras-pm2;
2007;4;Provincia;1;Andalucía;21;Huelva;10728;137016;1447,56;2352;16718;1039,58;572;5944;978,01;
2007;4;Provincia;1;Andalucía;23;Jaén;10090;98726;931,02;3003;11561;800,21;498;5682;816,09;
2007;4;Provincia;1;Andalucía;29;Málaga;42370;180876;1881,95;15813;19792;1060,34;3449;7557;1094,50;
2007;4;Provincia;1;Andalucía;41;Sevilla;32872;141399;1430,13;9500;17531;1020,03;1608;6545;1083,37;
2007;4;Comunidad;2;Aragón;98;ARAGÓN;20884;175548;2107,70;9207;17186;1217,29;3779;5468;996,79;
2007;4;Provincia;2;Aragón;22;Huesca;5263;147403;1835,35;3484;14081;985,24;1842;3950;772,68;
2007;4;Provincia;2;Aragón;44;Teruel;2139;99050;1029,91;398;14079;1101,10;114;8003;999,65;
2007;4;Provincia;2;Aragón;50;Zaragoza;13482;196381;2353,07;5325;19469;1379,28;1823;6873;1222,46;
2007;4;Comunidad;3;Principado de Asturias;98;PRINCIPADO DE ASTURIAS;17714;130018;1612,34;9561;13820;989,52;2825;5071;918,53;
2007;4;Provincia;3;Principado de Asturias;33;Asturias;17714;130018;1612,34;9561;13820;989,52;2825;5071;918,53;
2007;4;Comunidad;4;Illes Balears;98;ILLES BALEARS;20505;204142;2218,66;9422;17610;1422,86;1605;7263;1028,16;
2007;4;Provincia;4;Illes Balears;7;Illes Balears;20505;204142;2218,66;9422;17610;1422,86;1605;7263;1028,16;
2007;4;Comunidad;5;Canarias;98;CANARIAS;34785;136607;1694,16;11013;17160;1135,38;1769;5729;979,21;
2007;4;Provincia;5;Canarias;35;Las Palmas;15830;135158;1692,32;4535;21218;1321,78;676;5687;1090,98;
2007;4;Provincia;5;Canarias;38;Santa Cruz de Tenerife;18955;137673;1695,50;6478;14364;1006,97;1093;5757;902,70;
2007;4;Comunidad;6;Cantabria;98;CANTABRIA;11927;164779;1931,29;5922;17678;1091,01;1453;7122;996,93;
2007;4;Provincia;6;Cantabria;39;Cantabria;11927;164779;1931,29;5922;17678;1091,01;1453;7122;996,93;
2007;4;Comunidad;7;Castilla y León;98;CASTILLA Y LEÓN;41324;144553;1443,79;17255;15787;1095,74;3021;5778;946,13;
2007;4;Provincia;7;Castilla y León;5;Ávila;3105;122204;1204,09;671;11057;791,80;154;3150;589,34;
2007;4;Provincia;7;Castilla y León;9;Burgos;6580;171236;1742,11;3431;18828;1353,31;854;8461;1308,16;
2007;4;Provincia;7;Castilla y León;24;León;7902;117801;1196,03;3449;10643;847,41;311;4960;649,35;
2007;4;Provincia;7;Castilla y León;34;Palencia;1575;118660;1045,90;258;17748;1016,61;62;5026;924,19;
2007;4;Provincia;7;Castilla y León;37;Salamanca;5551;139399;1431,19;3248;20914;1233,13;318;5840;939,74;
2007;4;Provincia;7;Castilla y León;40;Segovia;3283;150147;1447,15;952;12801;891,09;286;4080;820,56;
2007;4;Provincia;7;Castilla y León;42;Soria;1649;136656;1451,40;852;13811;911,59;166;3766;527,34;
2007;4;Provincia;7;Castilla y León;47;Valladolid;8766;178974;1756,35;3399;16721;1196,98;634;5348;915,76;
2007;4;Provincia;7;Castilla y León;49;Zamora;2913;115287;1127,27;995;10824;855,69;236;4024;813,96;
2007;4;Comunidad;8;Castilla-La Mancha;98;CASTILLA-LA MANCHA;38716;139759;1284,13;9712;13877;869,38;2803;4886;809,04;
2007;4;Provincia;8;Castilla-La Mancha;2;Albacete;6222;113782;1088,51;2435;13241;881,85;922;5194;796,70;
2007;4;Provincia;8;Castilla-La Mancha;13;Ciudad Real;7920;104080;1045,05;2842;12865;768,07;691;4203;754,32;
2007;4;Provincia;8;Castilla-La Mancha;16;Cuenca;4138;119394;1132,97;588;10119;762,09;139;4666;752,29;
2007;4;Provincia;8;Castilla-La Mancha;19;Guadalajara;5729;188342;1783,64;1082;16054;896,47;321;6114;930,31;
2007;4;Provincia;8;Castilla-La Mancha;45;Toledo;14707;157071;1355,95;2765;15213;974,32;730;4527;827,60;
2007;4;Comunidad;9;Cataluña;98;CATALUÑA;112614;246672;2966,79;59272;18446;1383,57;7799;6232;1186,65;
2007;4;Provincia;9;Cataluña;8;Barcelona;68360;282593;3442,90;39686;19803;1526,52;4493;7228;1366,69;
2007;4;Provincia;9;Cataluña;17;Girona;16615;225467;2567,25;7853;17263;1196,50;1111;5321;1022,19;
2007;4;Provincia;9;Cataluña;25;Lleida;9264;165063;1833,69;4985;15057;1086,32;1116;3869;807,42;
2007;4;Provincia;9;Cataluña;43;Tarragona;18375;176451;2161,71;6748;15443;1094,69;1079;5648;1030,38;
2007;4;Comunidad;10;Comunitat Valenciana;98;COMUNITAT VALENCIANA;111983;149818;1577,13;40495;15490;1163,07;9996;5515;876,06;
2007;4;Provincia;10;Comunitat Valenciana;3;Alicante / Alacant;52816;139041;1532,91;17738;14275;1019,84;4554;6302;840,97;
2007;4;Provincia;10;Comunitat Valenciana;12;Castellón / Castelló;13022;153214;1653,51;4305;13396;1006,86;1169;4543;776,06;
2007;4;Provincia;10;Comunitat Valenciana;46;Valencia / València;46145;161875;1607,07;18452;17114;1335,08;4273;5059;935,77;
2007;4;Comunidad;11;Extremadura;98;EXTREMADURA;13895;86188;838,33;2966;13436;737,85;829;4579;681,78;
2007;4;Provincia;11;Extremadura;6;Badajoz;7781;77657;747,88;1259;14803;770,40;422;4660;692,06;
2007;4;Provincia;11;Extremadura;10;Cáceres;6114;96393;946,51;1707;12478;715,02;407;4516;673,65;
2007;4;Comunidad;12;Galicia;98;GALICIA;31000;128013;1502,75;16319;16337;1237,72;5362;4730;893,84;
2007;4;Provincia;12;Galicia;15;A Coruña;12888;131691;1530,58;5904;16896;1356,67;2034;4545;867,04;
2007;4;Provincia;12;Galicia;27;Lugo;4083;105612;1196,54;2228;11600;933,26;677;5275;1009,42;
2007;4;Provincia;12;Galicia;32;Ourense;3718;93232;985,39;2819;13058;889,99;751;4145;781,51;
2007;4;Provincia;12;Galicia;36;Pontevedra;10311;142462;1737,10;5368;20181;1473,74;1900;4978;927,63;
2007;4;Comunidad;13;Comunidad de Madrid;98;COMUNIDAD DE MADRID;88252;280082;3044,44;48101;22114;1527,95;4111;8313;1441,02;
2007;4;Provincia;13;Comunidad de Madrid;28;Madrid;88252;280082;3044,44;48101;22114;1527,95;4111;8313;1441,02;
2007;4;Comunidad;14;Región de Murcia;98;REGIÓN DE MURCIA;31193;130062;1341,72;9650;14889;920,06;1752;3984;770,51;
2007;4;Provincia;14;Región de Murcia;30;Murcia;31193;130062;1341,72;9650;14889;920,06;1752;3984;770,51;
2007;4;Comunidad;15;C. Foral de Navarra;98;C. FORAL DE NAVARRA;9634;199858;2039,74;2976;19640;1236,33;1128;9329;1187,45;
2007;4;Provincia;15;C. Foral de Navarra;31;Navarra;9634;199858;2039,74;2976;19640;1236,33;1128;9329;1187,45;
2007;4;Comunidad;16;País Vasco;98;PAÍS VASCO;26230;273919;3290,74;17018;27262;1717,85;4159;12289;1641,39;
2007;4;Provincia;16;País Vasco;1;Araba / Álava;4952;239071;2525,29;2244;21397;1451,66;163;7685;1144,42;
2007;4;Provincia;16;País Vasco;20;Gipuzkoa;7997;282863;3527,54;5539;26782;1498,88;1007;12963;1587,46;
2007;4;Provincia;16;País Vasco;48;Bizkaia;13281;275681;3305,62;9235;28335;1903,50;2989;12203;1676,30;
2007;4;Comunidad;17;La Rioja;98;LA RIOJA;7550;156377;1735,50;2460;14880;1061,33;384;6760;832,22;
2007;4;Provincia;17;La Rioja;26;La Rioja;7550;156377;1735,50;2460;14880;1061,33;384;6760;832,22;
2007;4;Comunidad;18;Ceuta;98;CEUTA;523;133828;1643,59;325;16865;984,98;37;7510;899,13;
2007;4;Provincia;18;Ceuta;51;Ceuta;523;133828;1643,59;325;16865;984,98;37;7510;899,13;
2007;4;Comunidad;19;Melilla;98;MELILLA;634;141958;1494,88;274;16744;862,08;20;6147;871,97;
2007;4;Provincia;19;Melilla;52;Melilla;634;141958;1494,88;274;16744;862,08;20;6147;871,97;
2008;1;Nacional;99;ESPAÑA;99;ESPAÑA;720792;183160;2017,28;313115;18362;1250,56;60611;6458;1053,44;
2008;1;Comunidad;1;Andalucía;98;ANDALUCÍA;157496;152066;1571,41;54151;17545;995,16;9508;6490;1007,15;
2008;1;Provincia;1;Andalucía;4;Almería;18579;134563;1523,43;6154;13634;855,85;808;5174;835,85;
2008;1;Provincia;1;Andalucía;11;Cádiz;22666;161235;1656,30;6481;17872;1053,04;1294;5789;977,97;
2008;1;Provincia;1;Andalucía;14;Córdoba;10464;142491;1333,52;5075;16636;838,52;576;6709;901,09;
2008;1;Provincia;1;Andalucía;18;Granada;15595;138854;1427,06;6365;15867;877,14;1135;5537;902,60;
2008;1;Provincia;1;Andalucía;21;Huelva;9900;135128;1446,26;2316;16726;1003,06;546;6299;1019,63;
2008;1;Provincia;1;Andalucía;23;Jaén;9517;99408;944,46;3011;12072;816,97;482;5606;818,75;
2008;1;Provincia;1;Andalucía;29;Málaga;39760;183737;1907,05;16253;20905;1123,63;3330;7857;1124,14;
2008;1;Provincia;1;Andalucía;41;Sevilla;31015;144258;1450,36;8496;18599;1090,17;1337;6014;1080,49;
2008;1;Comunidad;2;Aragón;98;ARAGÓN;19151;170104;2057,59;9082;16833;1205,93;3419;5361;1014,67;
2008;1;Provincia;2;Aragón;22;Huesca;5045;148512;1845,15;3755;13922;1003,33;1746;3757;798,80;
2008;1;Provincia;2;Aragón;44;Teruel;2037;99102;1044,58;328;12947;874,08;102;8384;915,75;
2008;1;Provincia;2;Aragón;50;Zaragoza;12069;188890;2286,54;4999;19291;1381,47;1571;6973;1264,48;
2008;1;Comunidad;3;Principado de Asturias;98;PRINCIPADO DE ASTURIAS;16476;132443;1638,87;9153;14681;1026,08;2649;5299;930,91;
2008;1;Provincia;3;Principado de Asturias;33;Asturias;16476;132443;1638,87;9153;14681;1026,08;2649;5299;930,91;
2008;1;Comunidad;4;Illes Balears;98;ILLES BALEARS;17425;212281;2274,40;8508;17924;1435,09;1452;7641;1056,78;
2008;1;Provincia;4;Illes Balears;7;Illes Balears;17425;212281;2274,40;8508;17924;1435,09;1452;7641;1056,78;
2008;1;Comunidad;5;Canarias;98;CANARIAS;31808;141577;1755,34;10295;18009;1219,15;1762;6094;993,81;
2008;1;Provincia;5;Canarias;35;Las Palmas;14828;144992;1792,49;4020;22971;1501,28;573;6593;1134,97;
2008;1;Provincia;5;Canarias;38;Santa Cruz de Tenerife;16980;139047;1727,83;6275;15011;1048,70;1189;5839;921,55;
2008;1;Comunidad;6;Cantabria;98;CANTABRIA;10863;167058;1980,01;5510;18234;1121,46;1310;7363;1020,91;
2008;1;Provincia;6;Cantabria;39;Cantabria;10863;167058;1980,01;5510;18234;1121,46;1310;7363;1020,91;
2008;1;Comunidad;7;Castilla y León;98;CASTILLA Y LEÓN;38519;146672;1457,53;16094;16011;1107,82;3065;5676;957,82;
2008;1;Provincia;7;Castilla y León;5;Ávila;3001;131338;1245,54;618;11241;795,14;141;3306;580,22;
2008;1;Provincia;7;Castilla y León;9;Burgos;5688;172286;1700,14;3001;18972;1345,76;827;8019;1271,42;
2008;1;Provincia;7;Castilla y León;24;León;7317;120688;1236,52;3325;11509;914,04;351;5042;794,57;
2008;1;Provincia;7;Castilla y León;34;Palencia;1835;119565;1110,52;358;16620;1024,86;165;4331;829,29;
2008;1;Provincia;7;Castilla y León;37;Salamanca;5141;145919;1473,68;3123;21616;1271,73;308;5966;951,21;
2008;1;Provincia;7;Castilla y León;40;Segovia;3166;149775;1477,66;898;11931;839,13;330;4426;910,97;
2008;1;Provincia;7;Castilla y León;42;Soria;1536;138171;1465,08;762;13850;913,75;162;3663;533,22;
2008;1;Provincia;7;Castilla y León;47;Valladolid;8122;178634;1769,61;3086;16249;1164,51;547;5655;961,95;
2008;1;Provincia;7;Castilla y León;49;Zamora;2713;122219;1175,73;923;12259;979,50;234;4235;841,55;
2008;1;Comunidad;8;Castilla-La Mancha;98;CASTILLA-LA MANCHA;37381;142756;1329,05;10153;14360;920,46;2979;4834;841,02;
2008;1;Provincia;8;Castilla-La Mancha;2;Albacete;5507;117537;1106,55;2293;13957;894,47;820;5200;797,41;
2008;1;Provincia;8;Castilla-La Mancha;13;Ciudad Real;7699;102219;1047,51;2693;13170;802,22;624;4537;823,50;
2008;1;Provincia;8;Castilla-La Mancha;16;Cuenca;3916;129177;1207,51;944;10904;858,83;404;4130;708,62;
2008;1;Provincia;8;Castilla-La Mancha;19;Guadalajara;5807;194405;1863,68;1169;16356;991,93;394;5548;983,06;
2008;1;Provincia;8;Castilla-La Mancha;45;Toledo;14452;157636;1397,33;3054;16124;1040,41;737;4541;888,28;
2008;1;Comunidad;9;Cataluña;98;CATALUÑA;96711;247619;2975,46;54759;18831;1415,92;7574;6279;1195,47;
2008;1;Provincia;9;Cataluña;8;Barcelona;58224;285059;3471,04;36503;20244;1567,81;4496;7040;1327,21;
2008;1;Provincia;9;Cataluña;17;Girona;14433;224706;2552,40;7214;17317;1205,92;1015;5593;1062,78;
2008;1;Provincia;9;Cataluña;25;Lleida;8461;172173;1912,92;4607;15546;1113,08;1076;4590;957,61;
2008;1;Provincia;9;Cataluña;43;Tarragona;15593;173899;2138,16;6435;15923;1118,33;987;5536;1019,60;
2008;1;Comunidad;10;Comunitat Valenciana;98;COMUNITAT VALENCIANA;101451;152174;1595,34;38941;15785;1195,60;9532;5472;875,39;
2008;1;Provincia;10;Comunitat Valenciana;3;Alicante / Alacant;47247;141030;1545,76;16647;14451;1036,51;3945;6223;839,14;
2008;1;Provincia;10;Comunitat Valenciana;12;Castellón / Castelló;13265;156793;1666,74;4573;13534;1058,29;1484;4572;787,65;
2008;1;Provincia;10;Comunitat Valenciana;46;Valencia / València;40939;164143;1631,25;17721;17632;1383,06;4103;5173;937,22;
2008;1;Comunidad;11;Extremadura;98;EXTREMADURA;13493;85779;832,48;2894;15082;858,38;828;4310;687,03;
2008;1;Provincia;11;Extremadura;6;Badajoz;7607;78085;752,67;1252;16275;884,18;389;4279;666,88;
2008;1;Provincia;11;Extremadura;10;Cáceres;5886;95480;933,07;1642;14254;840,48;439;4331;700,66;
2008;1;Comunidad;12;Galicia;98;GALICIA;29519;131500;1552,95;15855;17236;1302,25;5424;5007;949,69;
2008;1;Provincia;12;Galicia;15;A Coruña;12527;135340;1597,89;5911;17425;1366,59;2055;4947;945,93;
2008;1;Provincia;12;Galicia;27;Lugo;3807;112333;1282,22;2125;13173;1051,34;682;5987;1150,50;
2008;1;Provincia;12;Galicia;32;Ourense;3361;95860;1018,76;2632;14712;1035,28;799;4370;876,78;
2008;1;Provincia;12;Galicia;36;Pontevedra;9824;143852;1747,06;5187;20652;1515,41;1888;5022;911,77;
2008;1;Comunidad;13;Comunidad de Madrid;98;COMUNIDAD DE MADRID;80956;279540;3036,57;46462;22036;1489,43;3897;8359;1391,02;
2008;1;Provincia;13;Comunidad de Madrid;28;Madrid;80956;279540;3036,57;46462;22036;1489,43;3897;8359;1391,02;
2008;1;Comunidad;14;Región de Murcia;98;REGIÓN DE MURCIA;29358;132078;1386,96;9024;15214;900,45;1799;3951;766,96;
2008;1;Provincia;14;Región de Murcia;30;Murcia;29358;132078;1386,96;9024;15214;900,45;1799;3951;766,96;
2008;1;Comunidad;15;C. Foral de Navarra;98;C. FORAL DE NAVARRA;8267;201938;2044,05;2947;19603;1233,59;1044;8763;1140,28;
2008;1;Provincia;15;C. Foral de Navarra;31;Navarra;8267;201938;2044,05;2947;19603;1233,59;1044;8763;1140,28;
2008;1;Comunidad;16;País Vasco;98;PAÍS VASCO;23206;280936;3362,16;15938;27813;1765,29;3882;12754;1693,21;
2008;1;Provincia;16;País Vasco;1;Araba / Álava;4390;239474;2593,81;1988;23242;1567,68;123;8214;1259,12;
2008;1;Provincia;16;País Vasco;20;Gipuzkoa;7039;286237;3560,13;5491;25647;1442,73;966;12891;1601,49;
2008;1;Provincia;16;País Vasco;48;Bizkaia;11777;285811;3393,36;8459;29986;2030,19;2793;12855;1740,19;
2008;1;Comunidad;17;La Rioja;98;LA RIOJA;7492;161722;1788,50;2682;14613;1021,80;393;6899;871,30;
2008;1;Provincia;17;La Rioja;26;La Rioja;7492;161722;1788,50;2682;14613;1021,80;393;6899;871,30;
2008;1;Comunidad;18;Ceuta;98;CEUTA;423;139284;1705,85;234;20537;1160,95;26;7234;910,91;
2008;1;Provincia;18;Ceuta;51;Ceuta;423;139284;1705,85;234;20537;1160,95;26;7234;910,91;
2008;1;Comunidad;19;Melilla;98;MELILLA;797;141694;1483,19;433;16315;866,96;68;4985;823,38;
2008;1;Provincia;19;Melilla;52;Melilla;797;141694;1483,19;433;16315;866,96;68;4985;823,38;
2008;2;Nacional;99;ESPAÑA;99;ESPAÑA;667424;182731;2004,38;302257;18314;1239,24;59411;6418;1046,02;
2008;2;Comunidad;1;Andalucía;98;ANDALUCÍA;148857;153498;1589,70;53160;17513;1009,64;9538;6409;988,47;
2008;2;Provincia;1;Andalucía;4;Almería;17045;137295;1556,12;6473;14555;888,00;816;5470;898,10;
2008;2;Provincia;1;Andalucía;11;Cádiz;21811;162505;1687,14;6497;18414;1085,16;1253;5802;933,45;
2008;2;Provincia;1;Andalucía;14;Córdoba;9796;140980;1321,16;5142;16184;815,98;614;6254;822,22;
2008;2;Provincia;1;Andalucía;18;Granada;15494;139727;1451,24;6441;15600;844,38;1204;5458;883,25;
2008;2;Provincia;1;Andalucía;21;Huelva;9430;135990;1506,68;2399;16842;1046,49;555;5885;992,07;
2008;2;Provincia;1;Andalucía;23;Jaén;8700;99599;936,66;3148;12741;838,31;555;5116;777,64;
2008;2;Provincia;1;Andalucía;29;Málaga;36641;188380;1938,63;15214;20725;1137,57;3253;7709;1091,11;
2008;2;Provincia;1;Andalucía;41;Sevilla;29940;144943;1455,80;7846;18371;1158,30;1288;6268;1124,74;
2008;2;Comunidad;2;Aragón;98;ARAGÓN;17706;166806;2006,71;8491;17439;1227,34;3060;5511;1015,89;
2008;2;Provincia;2;Aragón;22;Huesca;4939;151647;1900,56;3375;14671;1048,29;1476;3726;770,36;
2008;2;Provincia;2;Aragón;44;Teruel;1969;103155;1080,10;399;13780;896,46;151;7588;874,74;
2008;2;Provincia;2;Aragón;50;Zaragoza;10798;182991;2193,19;4717;19826;1391,03;1433;7156;1288,62;
2008;2;Comunidad;3;Principado de Asturias;98;PRINCIPADO DE ASTURIAS;15527;135833;1682,58;8382;14983;1045,22;2325;5325;958,03;
2008;2;Provincia;3;Principado de Asturias;33;Asturias;15527;135833;1682,58;8382;14983;1045,22;2325;5325;958,03;
2008;2;Comunidad;4;Illes Balears;98;ILLES BALEARS;15499;220730;2322,89;8012;16640;1300,57;1396;7543;1057,59;
2008;2;Provincia;4;Illes Balears;7;Illes Balears;15499;220730;2322,89;8012;16640;1300,57;1396;7543;1057,59;
2008;2;Comunidad;5;Canarias;98;CANARIAS;29807;146036;1798,31;10559;19496;1278,53;1946;5663;969,14;
2008;2;Provincia;5;Canarias;35;Las Palmas;14995;148149;1832,15;4531;25680;1597,39;724;6663;1143,77;
2008;2;Provincia;5;Canarias;38;Santa Cruz de Tenerife;14812;144077;1766,91;6028;14960;1044,64;1222;5069;865,31;
2008;2;Comunidad;6;Cantabria;98;CANTABRIA;10856;164546;1967,91;5892;18606;1100,70;1290;7356;992,22;
2008;2;Provincia;6;Cantabria;39;Cantabria;10856;164546;1967,91;5892;18606;1100,70;1290;7356;992,22;
2008;2;Comunidad;7;Castilla y León;98;CASTILLA Y LEÓN;36507;145756;1443,56;15519;15917;1107,45;3144;5619;958,74;
2008;2;Provincia;7;Castilla y León;5;Ávila;3103;133903;1279,17;806;11442;834,40;279;4585;811,56;
2008;2;Provincia;7;Castilla y León;9;Burgos;5251;173035;1691,40;2630;19325;1367,94;754;7957;1256,78;
2008;2;Provincia;7;Castilla y León;24;León;6924;122593;1268,98;3446;11564;906,25;355;4293;806,36;
2008;2;Provincia;7;Castilla y León;34;Palencia;1941;122508;1151,26;482;15301;1035,41;198;4434;854,95;
2008;2;Provincia;7;Castilla y León;37;Salamanca;4831;145319;1419,54;2931;18189;1085,30;353;5948;933,94;
2008;2;Provincia;7;Castilla y León;40;Segovia;2888;152943;1456,56;762;12464;892,42;284;4477;987,07;
2008;2;Provincia;7;Castilla y León;42;Soria;1613;140271;1488,51;718;14480;962,93;164;3608;540,43;
2008;2;Provincia;7;Castilla y León;47;Valladolid;7453;174296;1734,36;2860;19430;1360,31;508;6152;1014,79;
2008;2;Provincia;7;Castilla y León;49;Zamora;2503;114492;1148,29;884;12441;984,54;249;3997;736,01;
2008;2;Comunidad;8;Castilla-La Mancha;98;CASTILLA-LA MANCHA;36538;143306;1336,73;10427;14331;924,05;3026;4879;846,65;
2008;2;Provincia;8;Castilla-La Mancha;2;Albacete;5083;119925;1105,44;2098;14514;938,42;749;5319;805,84;
2008;2;Provincia;8;Castilla-La Mancha;13;Ciudad Real;7801;102121;1046,25;2809;12199;771,90;639;4477;815,90;
2008;2;Provincia;8;Castilla-La Mancha;16;Cuenca;3775;129648;1213,77;1043;10949;840,43;462;4087;685,32;
2008;2;Provincia;8;Castilla-La Mancha;19;Guadalajara;5618;191640;1834,15;1185;16096;989,18;416;5397;945,22;
2008;2;Provincia;8;Castilla-La Mancha;45;Toledo;14261;158305;1421,48;3292;16637;1055,78;760;4847;937,90;
2008;2;Comunidad;9;Cataluña;98;CATALUÑA;82465;248148;2965,12;50404;18811;1412,10;6994;6289;1186,02;
2008;2;Provincia;9;Cataluña;8;Barcelona;49879;283696;3449,88;33869;20205;1561,49;4306;6955;1292,62;
2008;2;Provincia;9;Cataluña;17;Girona;12232;230943;2554,66;6521;17364;1207,25;808;5536;1057,09;
2008;2;Provincia;9;Cataluña;25;Lleida;7531;176329;1947,68;4082;15405;1103,77;989;4928;1012,85;
2008;2;Provincia;9;Cataluña;43;Tarragona;12823;171449;2100,23;5932;15858;1107,65;891;5424;1004,70;
2008;2;Comunidad;10;Comunitat Valenciana;98;COMUNITAT VALENCIANA;92351;155432;1621,33;38176;16069;1203,49;9370;5477;867,01;
2008;2;Provincia;10;Comunitat Valenciana;3;Alicante / Alacant;42697;144580;1568,02;16652;15123;1042,29;3753;5929;826,60;
2008;2;Provincia;10;Comunitat Valenciana;12;Castellón / Castelló;13339;157861;1674,60;4824;13349;1083,81;1667;4823;779,92;
2008;2;Provincia;10;Comunitat Valenciana;46;Valencia / València;36315;168102;1667,60;16700;17842;1406,39;3950;5381;937,46;
2008;2;Comunidad;11;Extremadura;98;EXTREMADURA;13569;91081;867,42;3078;15809;911,41;1035;4441;678,54;
2008;2;Provincia;11;Extremadura;6;Badajoz;8097;85999;828,86;1511;15445;866,59;583;4269;621,94;
2008;2;Provincia;11;Extremadura;10;Cáceres;5472;98562;924,18;1567;16158;954,51;452;4656;749,29;
2008;2;Comunidad;12;Galicia;98;GALICIA;28875;130921;1569,46;15442;16552;1263,98;5508;4919;958,16;
2008;2;Provincia;12;Galicia;15;A Coruña;12641;134949;1630,88;6301;17898;1381,00;2286;4913;929,25;
2008;2;Provincia;12;Galicia;27;Lugo;3763;109516;1269,98;2041;13462;1065,71;654;6058;1160,11;
2008;2;Provincia;12;Galicia;32;Ourense;3424;97553;1039,84;2489;12905;930,35;804;4413;951,21;
2008;2;Provincia;12;Galicia;36;Pontevedra;9047;143866;1764,68;4611;18575;1413,93;1764;4767;918,71;
2008;2;Comunidad;13;Comunidad de Madrid;98;COMUNIDAD DE MADRID;74675;276745;2995,49;44637;21254;1427,36;3763;8644;1400,37;
2008;2;Provincia;13;Comunidad de Madrid;28;Madrid;74675;276745;2995,49;44637;21254;1427,36;3763;8644;1400,37;
2008;2;Comunidad;14;Región de Murcia;98;REGIÓN DE MURCIA;27264;135572;1431,96;9008;15632;905,63;1896;4141;796,14;
2008;2;Provincia;14;Región de Murcia;30;Murcia;27264;135572;1431,96;9008;15632;905,63;1896;4141;796,14;
2008;2;Comunidad;15;C. Foral de Navarra;98;C. FORAL DE NAVARRA;7475;206006;2075,24;2765;19968;1243,91;815;8150;1125,81;
2008;2;Provincia;15;C. Foral de Navarra;31;Navarra;7475;206006;2075,24;2765;19968;1243,91;815;8150;1125,81;
2008;2;Comunidad;16;País Vasco;98;PAÍS VASCO;21631;278766;3319,41;15213;28165;1763,78;3842;12575;1682,94;
2008;2;Provincia;16;País Vasco;1;Araba / Álava;4167;240574;2593,50;1916;23453;1586,64;152;8617;1361,75;
2008;2;Provincia;16;País Vasco;20;Gipuzkoa;6381;287462;3552,54;5349;25582;1412,93;903;12398;1497,93;
2008;2;Provincia;16;País Vasco;48;Bizkaia;11083;280730;3319,01;7948;30805;2053,42;2787;12823;1757,25;
2008;2;Comunidad;17;La Rioja;98;LA RIOJA;6675;166432;1828,73;2457;14931;1047,13;371;6518;888,49;
2008;2;Provincia;17;La Rioja;26;La Rioja;6675;166432;1828,73;2457;14931;1047,13;371;6518;888,49;
2008;2;Comunidad;18;Ceuta;98;CEUTA;447;144198;1755,40;244;20339;1190,60;26;7406;1000,74;
2008;2;Provincia;18;Ceuta;51;Ceuta;447;144198;1755,40;244;20339;1190,60;26;7406;1000,74;
2008;2;Comunidad;19;Melilla;98;MELILLA;700;138740;1523,74;391;15341;853,37;66;4833;783,35;
